"","Estacao","Data","Hora","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia","X"
"324",83595,"31/01/2003",0,"166.013234","182.3","193.2","","33.370968","23.154839",NA
"325",83595,"28/02/2003",0,"161.864582","263.6","79.2","","35.542857","22.528571",NA
"326",83595,"31/03/2003",0,"157.735418","284.2","140.6","1004.63871","35.025806","22.622581",NA
"327",83595,"30/04/2003",0,"28.5","223.6","28.5","","33.173333","21.36",NA
"328",83595,"31/05/2003",0,"4.5","218.8","4.5","","31.516129","18.019355",NA
"329",83595,"30/06/2003",0,"0","263.4","0","","31.903333","16.06",NA
"330",83595,"31/07/2003",0,"2.5","217.3","2.5","","30.416129","15.6",NA
"331",83595,"31/08/2003",0,"38.9","198.6","38.9","","30.254839","17.8",NA
"332",83595,"30/09/2003",0,"20.2","186.5","20.2","","31.606667","19.14",NA
"333",83595,"31/10/2003",0,"18.5","202.1","18.5","","32.648387","20.029032",NA
"334",83595,"30/11/2003",0,"76.3","191.4","76.3","","33.656667","22.746667",NA
"335",83595,"31/12/2003",0,"164.318713","214.6","278.9","","33.270968","22.558065",NA
"336",83595,"31/01/2004",0,"164.809519","145.1","355.9","","31.222581","22.503226",NA
"337",83595,"29/02/2004",0,"152.431794","179.6","171.3","","31.837931","21.862069",NA
"338",83595,"31/03/2004",0,"148.934418","197.6","184.9","","32.312903","21.796774",NA
"339",83595,"30/04/2004",0,"115.811959","173.9","67.3","1006.31","31.25","20.963333",NA
"340",83595,"31/05/2004",0,"51.125345","164.5","5.8","","29.66129","19.077419",NA
"341",83595,"30/06/2004",0,"20.2","185.3","20.2","","28.9","16.583333",NA
"342",83595,"31/07/2004",0,"25.2","176.3","25.2","1011.07957","27.703226","16.170968",NA
"343",83595,"31/08/2004",0,"4","265.6","4","","30.383871","15.780645",NA
"344",83595,"30/09/2004",0,"7.7","265.9","7.6","","32.22","17.79",NA
"345",83595,"31/10/2004",0,"91.9","194.5","91.9","1005.58172","32.270968","21",NA
"346",83595,"30/11/2004",0,"112.4","197.4","102.4","","32.82","21.516667",NA
"347",83595,"31/12/2004",0,"144.73082","185.4","219.1","","32.693548","22.23871",NA
"348",83595,"31/01/2005",0,"","204.2","247.4","","33.664516","22.845161",NA
"349",83595,"28/02/2005",0,"134.831572","195.3","241.6","","33.360714","21.896429",NA
"350",83595,"31/03/2005",0,"153.68159","226.1","59.6","1003.98172","33.477419","22.970968",NA
"351",83595,"30/04/2005",0,"46.91841","224.1","41.1","","33.163333","21.67",NA
"352",83595,"31/05/2005",0,"89.974116","188.3","126.4","","30.396774","18.703226",NA
"353",83595,"30/06/2005",0,"67.335418","153.1","52.7","","28.6","17.426667",NA
"354",83595,"31/07/2005",0,"45.890466","202.5","18.9","","28.722581","15.951613",NA
"355",83595,"31/08/2005",0,"12.4","217.9","12.4","","30.093548","17.664516",NA
"356",83595,"30/09/2005",0,"26.4","121.5","26.4","","29.92","19.703333",NA
"357",83595,"31/10/2005",0,"38.6","239.1","38.6","","34.822581","21.593548",NA
"358",83595,"30/11/2005",0,"","94","249.8","","29.843333","21.126667",NA
"359",83595,"31/12/2005",0,"","159.5","194.8","","31.629032","21.312903",NA
"360",83595,"31/01/2006",0,"110","285.6","33","","34.490323","22.590323",NA
"361",83595,"28/02/2006",0,"","251.2","88.4","","37.489286","24.039286",NA
"362",83595,"31/03/2006",0,"","192.1","166.3","","32.941935","23.2",NA
"363",83595,"30/04/2006",0,"","220.1","98.8","1003.93","31.736667","21.046667",NA
"364",83595,"31/05/2006",0,"76.421404","242.2","25.6","","30.032258","17.377419",NA
"365",83595,"30/06/2006",0,"40.878596","179.3","7","","28.043333","15.59",NA
"366",83595,"31/07/2006",0,"5","223","5","","29.035484","14.232258",NA
"367",83595,"31/08/2006",0,"1.9","209.6","1.9","","30.806452","17.848387",NA
"368",83595,"30/09/2006",0,"43","154.7","43","","29.93","18.42",NA
"369",83595,"31/10/2006",0,"32.7","100.7","32.7","","30.751613","21.296774",NA
"370",83595,"30/11/2006",0,"124.718217","126.1","248.4","","30.513333","21.496667",NA
"371",83595,"31/12/2006",0,"146.453851","112.5","341.5","1003.94086","31.225806","22.590323",NA
"372",83595,"31/01/2007",0,"169.109698","159.3","169.8","","33.629032","23.445161",NA
"373",83595,"28/02/2007",0,"136.423679","183.8","108.1","","32.835714","22.417857",NA
"374",83595,"31/03/2007",0,"84.076321","288.7","12.4","","35.180645","22.258065",NA
"375",83595,"30/04/2007",0,"29.6","233.6","29.6","","33.693333","21.796667",NA
"376",83595,"31/05/2007",0,"3.8","227","3.8","","31.267742","17.587097",NA
"377",83595,"30/06/2007",0,"3.6","218.2","3.6","","30.896667","15.316667",NA
"378",83595,"31/07/2007",0,"9.5","219.8","9.5","","30.848387","16.712903",NA
"379",83595,"31/08/2007",0,"4.7","264.3","4.7","","31.148387","16.206452",NA
"380",83595,"30/09/2007",0,"32.2","212.1","32.2","","31.216667","18.196667",NA
"381",83595,"31/10/2007",0,"8.8","232.7","8.8","","34","20.625806",NA
"382",83595,"30/11/2007",0,"69.6","200.6","69.6","","34.94","23.296667",NA
"383",83595,"31/12/2007",0,"75.6","219.8","75.6","","34.893333","23.6",NA
"384",83595,"31/01/2008",0,"155.2","182.2","155.4","","33.048387","23.287097",NA
"385",83595,"29/02/2008",0,"73.8","214.9","73.8","","34.503448","23.696552",NA
"386",83595,"31/03/2008",0,"75.5","233.5","75.5","","34.758065","23.458065",NA
"387",83595,"30/04/2008",0,"65.8","255","65.8","","34.133333","23.16",NA
"388",83595,"31/05/2008",0,"2.2","228.9","2.2","","31.854839","",NA
"389",83595,"30/06/2008",0,"0","181.5","0","","30.95","",NA
"390",83595,"31/07/2008",0,"1.6","233.9","1.6","1011.44086","30.554839","",NA
"391",83595,"31/08/2008",0,"2.2","267.1","2.2","","32.319355","17.877419",NA
"392",83595,"30/09/2008",0,"12","200.7","12","","31.953333","18.92",NA
"393",83595,"31/10/2008",0,"7.6","220.6","7.6","","34.951613","22.03871",NA
"394",83595,"30/11/2008",0,"124.838228","104.6","250.6","","31.64","22.213333",NA
"395",83595,"31/12/2008",0,"146.479418","149.1","173.3","","31.932258","21.948387",NA
"396",83595,"31/01/2009",0,"159.641753","199.8","186.2","","33.070968","22.658065",NA
"397",83595,"28/02/2009",0,"83.850454","233.8","4.6","","34.975","23.203571",NA
"398",83595,"31/03/2009",0,"121.143054","","110.8","","35.996774","23.683871",NA
"399",83595,"30/04/2009",0,"114.294362","233.6","115","","31.68","21.013333",NA
"400",83595,"31/05/2009",0,"20.389421","208.4","14.5","","30.845161","18.258065",NA
"401",83595,"30/06/2009",0,"62.141366","188.9","61.8","","29.566667","17.483333",NA
"402",83595,"31/07/2009",0,"7.636936","203.4","5.1","","29.780645","17.112903",NA
"403",83595,"31/08/2009",0,"8.033883","208.3","6.6","","30.383871","18.106452",NA
"404",83595,"30/09/2009",0,"21.940069","212.6","14.4","","33.303333","21.733333",NA
"405",83595,"31/10/2009",0,"143.453685","188.9","243.1","","32.635484","22.151613",NA
"406",83595,"30/11/2009",0,"122.31776","246.5","54.6","","34.426667","22.706667",NA
"407",83595,"31/12/2009",0,"154.477414","196.2","145.4","","34.225806","23.216129",NA
"408",83595,"31/01/2010",0,"45.466546","325.6","26.4","","36.741935","24.029032",NA
"409",83595,"28/02/2010",0,"28.802589","222","25.8","1004.72619","36.917857","24.135714",NA
"410",83595,"31/03/2010",0,"72.679913","233.6","72.2","","35.53871","23.987097",NA
"411",83595,"30/04/2010",0,"89.572728","234.1","89.5","","33.03","21.333333",NA
"412",83595,"31/05/2010",0,"65.544843","200","65.5","1007.01828","30.925806","19.096774",NA
"413",83595,"30/06/2010",0,"2.259931","193.9","2.2","","29.146667","15.626667",NA
"414",83595,"31/07/2010",0,"0.041415","179.9","27.2","","29.496774","17.625806",NA
"415",83595,"31/08/2010",0,"1.819106","253.1","1.8","","30.745161","15.783871",NA
"416",83595,"30/09/2010",0,"15.410502","223.5","15.4","","32.2","18.72",NA
"417",83595,"31/10/2010",0,"92.302053","132.2","92.3","","31.177419","21.148387",NA
"418",83595,"30/11/2010",0,"132.630431","135.7","324.8","","31.366667","21.94",NA
"419",83595,"31/12/2010",0,"166.652799","220.4","300","","33.477419","22.948387",NA
"420",83595,"31/01/2011",0,"149.388728","276.4","90.8","1004.04086","34.741935","22.896774",NA
"421",83595,"28/02/2011",0,"89.479011","250.5","62.6","","35.871429","23.414286",NA
"422",83595,"31/03/2011",0,"139.979739","183.4","168.6","","32.56129","22.7",NA
"423",83595,"30/04/2011",0,"128.827293","203.2","128.2","","31.79","21.706667",NA
"424",83595,"31/05/2011",0,"30.36309","239.6","0.6","1008.43871","30.583871","17.229032",NA
"425",83595,"30/06/2011",0,"24.32584","180.6","16.2","","29.25","16.566667",NA
"426",83595,"31/07/2011",0,"14.931002","209.4","11.8","","29.254839","15.64",NA
"427",83595,"31/08/2011",0,"1.52472","255.1","0.3","","31.593548","16.993548",NA
"428",83595,"30/09/2011",0,"7.934622","217.2","7.6","","30.973333","17.35",NA
"429",83595,"31/10/2011",0,"124.322979","108.7","124.3","","30.516129","20.358065",NA
"430",83595,"30/11/2011",0,"140.14838","135.3","176.7","1006.34","29.88","20.406667",NA
"431",83595,"31/12/2011",0,"153.734387","131.9","160.8","","31.177419","22.009677",NA
"432",83595,"31/01/2012",0,"155.645261","183.8","182","1006.23871","32.877419","22.574194",NA
"433",83595,"29/02/2012",0,"66.622276","248.7","16","","34.289655","22.127586",NA
"434",83595,"31/03/2012",0,"22.835679","250.5","8","","35.329032","22.458065",NA
"435",83595,"30/04/2012",0,"48.817048","235.3","46","","33.94","21.983333",NA
"436",83595,"31/05/2012",0,"38.363103","156","37.2","","30.172414","18.624138",NA
"437",83595,"30/06/2012",0,"2.391538","195.1","1.8","","31.046667","18.42",NA
"438",83595,"31/07/2012",0,"","","0","","","",NA
"439",83595,"31/08/2012",0,"68.753369","228.2","61.4","1014","29.741935","17.735484",NA
"440",83595,"30/09/2012",0,"39.931839","219.6","34.3","","31.73","19.226667",NA
"441",83595,"31/10/2012",0,"15.935647","252.4","13.4","","33.632258","20.845161",NA
"442",83595,"30/11/2012",0,"145.500904","143.1","330","1004.49","31.393333","21.693333",NA
"443",83595,"31/12/2012",0,"115.304357","299","45","","35.841935","23.36129",NA
"444",83595,"28/02/2013",0,"138.608958","261.8","117.2","","35.096154","23.107692",NA
"445",83595,"31/03/2013",0,"143.450985","205.9","133.6","1006.2","33.774074","23.207407",NA
"446",83595,"30/04/2013",0,"93.474535","193.6","59.2","","31.048","20.54",NA
"447",83595,"31/05/2013",0,"61.526709","186.5","39.2","","29.974074","18.707407",NA
"448",83595,"30/06/2013",0,"35.553313","181.3","27.6","","29.703846","17.723077",NA
"449",83595,"31/07/2013",0,"4.700806","199","2.4","1013","29.807692","17.492308",NA
"450",83595,"31/08/2013",0,"8.089753","237.9","7.2","","30.911111","17.018519",NA
"451",83595,"30/09/2013",0,"14.861394","204.2","30.8","","31.484615","18.946154",NA
"452",83595,"31/10/2013",0,"122.622477","166.6","122.6","","30.792308","19.980769",NA
"453",83595,"30/11/2013",0,"147.341969","189.6","171.2","","31.788462","21.111538",NA
"454",83595,"31/12/2013",0,"","176","822.4","","31.744828","22.772414",NA
"455",83595,"28/02/2014",0,"78.536023","230.9","52.2","","35.1625","22.841667",NA
"456",83595,"31/03/2014",0,"57.171294","226","45.2","","34.018519","22.925926",NA
"457",83595,"30/04/2014",0,"24.557199","251.1","20","1008.14","33.516","22.004",NA
"458",83595,"31/05/2014",0,"125.215596","193.2","26.6","","31.284615","18.534615",NA
"459",83595,"30/06/2014",0,"17.185089","155.4","5.2","","30.084615","17.269231",NA
"460",83595,"31/07/2014",0,"","","21","","","",NA
"461",83249,"31/01/2000",0,"","","70.2","995.745161","31.416129","20.964516",NA
"462",83249,"29/02/2000",0,"","","94.2","997.025287","31.772414","21.106897",NA
"463",83249,"31/03/2000",0,"","","53.2","996.317204","31.567742","20.677419",NA
"464",83249,"30/04/2000",0,"","","267","997.675556","30.066667","20.876667",NA
"465",83249,"31/05/2000",0,"","","138.4","999.086022","29.103226","19.867742",NA
"466",83249,"30/06/2000",0,"","","183.5","","27.85","18.806667",NA
"467",83249,"31/07/2000",0,"","183.4","81.9","","27.280645","17.277419",NA
"468",83249,"31/08/2000",0,"","144.7","142.8","","26.912903","18.445161",NA
"469",83249,"30/09/2000",0,"","181.6","117.4","","27.856667","18.663333",NA
"470",83249,"31/10/2000",0,"","254.6","17.7","","30.329032","18.33871",NA
"471",83249,"30/11/2000",0,"","210.9","203.2","997.475556","30.843333","20.406667",NA
"472",83249,"31/12/2000",0,"","178.3","61.1","997.883871","31","20.583871",NA
"473",83249,"31/01/2001",0,"","262.7","45","999.525806","31.445161","19.080645",NA
"474",83249,"28/02/2001",0,"","241.4","22.3","997.836905","33.382143","20.117857",NA
"475",83249,"31/03/2001",0,"","225.1","73.6","998.547312","32.13871","20.622581",NA
"476",83249,"30/04/2001",0,"","173.7","111.6","999.615556","29.96","19.69",NA
"477",83249,"31/05/2001",0,"","","80.6","999.494624","30.483871","19.683871",NA
"478",83249,"30/06/2001",0,"","","136.9","","27.806667","18.486667",NA
"479",83249,"31/07/2001",0,"","","86.3","","27.448387","17.896774",NA
"480",83249,"31/08/2001",0,"","124.3","165.4","","26.264516","18.293548",NA
"481",83249,"30/09/2001",0,"","163.4","201","","27.863333","19.11",NA
"482",83249,"31/10/2001",0,"","222.6","163.7","999.978495","29.812903","20.648387",NA
"483",83249,"30/11/2001",0,"","263.2","11.1","998.131111","31.6","20.256667",NA
"484",83249,"31/12/2001",0,"","237.3","33.3","997.831183","32.106452","22.235484",NA
"485",83249,"31/01/2002",0,"","192.1","172.9","997.424731","30.735484","22.003226",NA
"486",83249,"28/02/2002",0,"","220.6","72.9","998.089286","31.460714","21.25",NA
"487",83249,"31/03/2002",0,"","260.2","53.7","997.996774","32.229032","21.154839",NA
"488",83249,"30/04/2002",0,"","216.6","62.7","997.768889","30.556667","20.73",NA
"489",83249,"31/05/2002",0,"","190.2","162.5","999.515054","28.970968","19.629032",NA
"490",83249,"30/06/2002",0,"","152.5","127.1","","27.42","19.38",NA
"491",83249,"31/07/2002",0,"","151.1","92.3","","27.416129","19.435484",NA
"492",83249,"31/08/2002",0,"","213.8","92.5","","27.609677","17.851613",NA
"493",83249,"30/09/2002",0,"","177.6","46.8","","28.72","19.073333",NA
"494",83249,"31/10/2002",0,"","","2.3","999.53871","30.812903","18.748387",NA
"495",83249,"30/11/2002",0,"","","47.5","998.885556","31.58","20.065517",NA
"496",83249,"31/12/2002",0,"","","39.5","998.16129","33.53871","21.222581",NA
"497",83249,"31/01/2003",0,"165.292219","","29.9","997.954839","35.167742","22.316129",NA
"498",83249,"28/02/2003",0,"129.378552","","37.9","998.722619","33.128571","21.242857",NA
"499",83249,"31/03/2003",0,"89.121448","","80.6","998.06129","32.277419","21.493548",NA
"500",83249,"30/04/2003",0,"80.1","","80.1","998.725843","32.06","21.25",NA
"501",83249,"31/05/2003",0,"106.011451","","273.2","","29.545161","20.945161",NA
"502",83249,"30/06/2003",0,"79.757321","","149.8","","27.306667","18.65",NA
"503",83249,"31/07/2003",0,"95.296975","","165.2","","26.954839","18.067742",NA
"504",83249,"31/08/2003",0,"83.525716","","128","","27.454839","18.674194",NA
"505",83249,"30/09/2003",0,"","225.4","81.8","","28.673333","18.362069",NA
"506",83249,"31/10/2003",0,"","214.3","46.1","","29.832258","19.132258",NA
"507",83249,"30/11/2003",0,"","222.7","84.6","998.29","30.463333","20.733333",NA
"508",83249,"31/12/2003",0,"","270.8","25.7","997.983871","32.7","20.670968",NA
"509",83249,"31/01/2004",0,"","159.3","312.8","996.674194","31.446667","22.096774",NA
"510",83249,"29/02/2004",0,"","220.7","41.8","997.875862","31.868966","21.734483",NA
"511",83249,"31/03/2004",0,"","234.3","55.2","997.548387","32.025806","21.583871",NA
"512",83249,"30/04/2004",0,"","194.7","146.5","998.584444","30.966667","21.31",NA
"513",83249,"31/05/2004",0,"","200.9","94.3","","29.122581","20.196774",NA
"514",83249,"30/06/2004",0,"","188","99.3","","27.873333","19.01",NA
"515",83249,"31/07/2004",0,"","161.4","59.9","","26.496774","18.206452",NA
"516",83249,"31/08/2004",0,"","159","62.7","","26.803226","17.867742",NA
"517",83249,"30/09/2004",0,"","190","39.9","","28.096667","17.643333",NA
"518",83249,"31/10/2004",0,"","222.3","18.6","999.241935","30.890323","19.609677",NA
"519",83249,"30/11/2004",0,"","214.6","41.2","998","32.28","21.22",NA
"520",83249,"31/12/2004",0,"","265.6","2.8","997.487097","33.609677","20.916129",NA
"521",83249,"31/01/2005",0,"","237.5","108.4","996.606452","33.812903","22.419355",NA
"522",83249,"28/02/2005",0,"","179","158.6","996.767857","31.921429","22.678571",NA
"523",83249,"31/03/2005",0,"","225.7","40.5","997.509677","32.845161","22.177419",NA
"524",83249,"30/04/2005",0,"","139.1","108.3","998.812222","29.783333","21.736667",NA
"525",83249,"31/05/2005",0,"","163.7","166","999.788172","28.925806","20.593548",NA
"526",83249,"30/06/2005",0,"","136.9","218.4","","27.366667","18.29",NA
"527",83249,"31/07/2005",0,"","164","178.6","","26.76129","17.270968",NA
"528",83249,"31/08/2005",0,"","154.8","98.7","","27.554839","18.125806",NA
"529",83249,"30/09/2005",0,"","","25.5","","29.633333","18.676667",NA
"530",83249,"31/10/2005",0,"","","21.6","","31.441935","19.748387",NA
"531",83249,"30/11/2005",0,"","","25.6","997.735556","32.246667","21",NA
"532",83249,"31/12/2005",0,"","","125.9","996.922581","32.016129","21.293548",NA
"533",83249,"31/01/2006",0,"","","11.9","997.894624","32.851613","20.841935",NA
"534",83249,"28/02/2006",0,"","","1.5","996.338095","34.909091","22.954545",NA
"535",83249,"31/03/2006",0,"","","37.7","996.810753","33.970968","22.964516",NA
"536",83249,"30/04/2006",0,"","","175","997.094444","30.966667","22.207143",NA
"537",83249,"31/05/2006",0,"98.535202","","202.9","","27.980645","20.848387",NA
"538",83249,"30/06/2006",0,"76.674788","","277.7","","26.276667","19.606667",NA
"539",83249,"31/07/2006",0,"75.491287","","108.3","","26.409677","18.629032",NA
"540",83249,"31/08/2006",0,"81.354736","","77.7","","27.596774","18.303226",NA
"541",83249,"30/09/2006",0,"93.429954","","147.6","","28.646667","19.576667",NA
"542",83249,"31/10/2006",0,"108.3701","","61.6","999.226882","29.425806","21.029032",NA
"543",83249,"30/11/2006",0,"122.5","","97.5","997.568966","31.136667","21.253333",NA
"544",83249,"31/12/2006",0,"4.3","","4.3","998.256989","32.745161","21.467742",NA
"545",83249,"31/01/2007",0,"3.5","","3.5","997.886022","34.122581","22.235484",NA
"546",83249,"28/02/2007",0,"139.760702","","181.7","997.850602","32.088889","22.585714",NA
"547",83249,"31/03/2007",0,"123.180967","","94","998.506522","30.706452","21.229032",NA
"548",83249,"30/04/2007",0,"69.658331","","64","998.716667","30.69","20.737931",NA
"549",83249,"31/05/2007",0,"98.535202","","164.8","1000.03871","28.545161","20.5",NA
"550",83249,"30/06/2007",0,"79.757321","","91","","27.493333","18.84",NA
"551",83249,"31/07/2007",0,"77.542919","","81.4","","27.380645","18.364516",NA
"552",83249,"31/08/2007",0,"74.050535","","73.6","","26.796774","17.358065",NA
"553",83249,"30/09/2007",0,"79.992775","","76.2","1003.55","27.836667","17.79",NA
"554",83249,"31/10/2007",0,"96.121248","","21.5","","29.906452","18.919355",NA
