Commodity2,Attribute,Description,YearProjected2,Year2,Value
Corn,Domestic,Million bushels,2015,2022/2023,12405
Corn,Domestic,Million bushels,2015,2023/2024,12510
Corn,Domestic,Million bushels,2015,2024/2025,12620
Corn,Ending stocks,Million bushels,2000,1998/1999,1796
Corn,Ending stocks,Million bushels,2000,1999/2000,2039
Corn,Ending stocks,Million bushels,2000,2000/2001,2029
Corn,Ending stocks,Million bushels,2000,2001/2002,1854
Corn,Ending stocks,Million bushels,2000,2002/2003,1449
Corn,Ending stocks,Million bushels,2000,2003/2004,1324
Corn,Ending stocks,Million bushels,2000,2004/2005,1204
Corn,Ending stocks,Million bushels,2000,2005/2006,1089
Corn,Ending stocks,Million bushels,2000,2006/2007,954
Corn,Ending stocks,Million bushels,2000,2007/2008,804
Corn,Ending stocks,Million bushels,2000,2008/2009,714
Corn,Ending stocks,Million bushels,2000,2009/2010,584
Corn,Ending stocks,Million bushels,2001,1999/2000,1715
Corn,Ending stocks,Million bushels,2001,2000/2001,1817
Corn,Ending stocks,Million bushels,2001,2001/2002,1447
Corn,Ending stocks,Million bushels,2001,2002/2003,1187
Corn,Ending stocks,Million bushels,2001,2003/2004,1102
Corn,Ending stocks,Million bushels,2001,2004/2005,1142
Corn,Ending stocks,Million bushels,2001,2005/2006,1102
Corn,Ending stocks,Million bushels,2001,2006/2007,1022
Corn,Ending stocks,Million bushels,2001,2007/2008,992
Corn,Ending stocks,Million bushels,2001,2008/2009,927
Corn,Ending stocks,Million bushels,2001,2009/2010,917
Corn,Ending stocks,Million bushels,2001,2010/2011,867
Corn,Ending stocks,Million bushels,2002,2000/2001,1899
Corn,Ending stocks,Million bushels,2002,2001/2002,1458
Corn,Ending stocks,Million bushels,2002,2002/2003,1428
Corn,Ending stocks,Million bushels,2002,2003/2004,1298
Corn,Ending stocks,Million bushels,2002,2004/2005,1228
Corn,Ending stocks,Million bushels,2002,2005/2006,1193
Corn,Ending stocks,Million bushels,2002,2006/2007,1218
Corn,Ending stocks,Million bushels,2002,2007/2008,1133
Corn,Ending stocks,Million bushels,2002,2008/2009,1053
Corn,Ending stocks,Million bushels,2002,2009/2010,988
Corn,Ending stocks,Million bushels,2002,2010/2011,988
Corn,Ending stocks,Million bushels,2002,2011/2012,978
Corn,Ending stocks,Million bushels,2003,2001/2002,1599
Corn,Ending stocks,Million bushels,2003,2002/2003,848
Corn,Ending stocks,Million bushels,2003,2003/2004,1148
Corn,Ending stocks,Million bushels,2003,2004/2005,1348
Corn,Ending stocks,Million bushels,2003,2005/2006,1348
Corn,Ending stocks,Million bushels,2003,2006/2007,1308
Corn,Ending stocks,Million bushels,2003,2007/2008,1258
Corn,Ending stocks,Million bushels,2003,2008/2009,1243
Corn,Ending stocks,Million bushels,2003,2009/2010,1243
Corn,Ending stocks,Million bushels,2003,2010/2011,1178
Corn,Ending stocks,Million bushels,2003,2011/2012,1103
Corn,Ending stocks,Million bushels,2003,2012/2013,1098
Corn,Ending stocks,Million bushels,2004,2002/2003,1086
Corn,Ending stocks,Million bushels,2004,2003/2004,1349
Corn,Ending stocks,Million bushels,2004,2004/2005,1289
Corn,Ending stocks,Million bushels,2004,2005/2006,1244
Corn,Ending stocks,Million bushels,2004,2006/2007,1174
Corn,Ending stocks,Million bushels,2004,2007/2008,1149
Corn,Ending stocks,Million bushels,2004,2008/2009,1174
Corn,Ending stocks,Million bushels,2004,2009/2010,1169
Corn,Ending stocks,Million bushels,2004,2010/2011,1144
Corn,Ending stocks,Million bushels,2004,2011/2012,1194
Corn,Ending stocks,Million bushels,2004,2012/2013,1244
Corn,Ending stocks,Million bushels,2004,2013/2014,1209
Corn,Ending stocks,Million bushels,2005,2003/2004,958
Corn,Ending stocks,Million bushels,2005,2004/2005,1819
Corn,Ending stocks,Million bushels,2005,2005/2006,1724
Corn,Ending stocks,Million bushels,2005,2006/2007,1549
Corn,Ending stocks,Million bushels,2005,2007/2008,1394
Corn,Ending stocks,Million bushels,2005,2008/2009,1264
Corn,Ending stocks,Million bushels,2005,2009/2010,1159
Corn,Ending stocks,Million bushels,2005,2010/2011,1109
Corn,Ending stocks,Million bushels,2005,2011/2012,1109
Corn,Ending stocks,Million bushels,2005,2012/2013,1164
Corn,Ending stocks,Million bushels,2005,2013/2014,1194
Corn,Ending stocks,Million bushels,2005,2014/2015,1179
Corn,Ending stocks,Million bushels,2006,2004/2005,2112
Corn,Ending stocks,Million bushels,2006,2005/2006,2319
Corn,Ending stocks,Million bushels,2006,2006/2007,1894
Corn,Ending stocks,Million bushels,2006,2007/2008,1494
Corn,Ending stocks,Million bushels,2006,2008/2009,1164
Corn,Ending stocks,Million bushels,2006,2009/2010,1064
Corn,Ending stocks,Million bushels,2006,2010/2011,1019
Corn,Ending stocks,Million bushels,2006,2011/2012,1039
Corn,Ending stocks,Million bushels,2006,2012/2013,1084
Corn,Ending stocks,Million bushels,2006,2013/2014,1129
Corn,Ending stocks,Million bushels,2006,2014/2015,1114
Corn,Ending stocks,Million bushels,2006,2015/2016,1124
Corn,Ending stocks,Million bushels,2007,2005/2006,1971
Corn,Ending stocks,Million bushels,2007,2006/2007,935
Corn,Ending stocks,Million bushels,2007,2007/2008,660
Corn,Ending stocks,Million bushels,2007,2008/2009,620
Corn,Ending stocks,Million bushels,2007,2009/2010,580
Corn,Ending stocks,Million bushels,2007,2010/2011,640
Corn,Ending stocks,Million bushels,2007,2011/2012,670
Corn,Ending stocks,Million bushels,2007,2012/2013,700
Corn,Ending stocks,Million bushels,2007,2013/2014,725
Corn,Ending stocks,Million bushels,2007,2014/2015,750
Corn,Ending stocks,Million bushels,2007,2015/2016,765
Corn,Ending stocks,Million bushels,2007,2016/2017,805
Corn,Ending stocks,Million bushels,2008,2006/2007,1304
Corn,Ending stocks,Million bushels,2008,2007/2008,1897
Corn,Ending stocks,Million bushels,2008,2008/2009,1327
Corn,Ending stocks,Million bushels,2008,2009/2010,1202
Corn,Ending stocks,Million bushels,2008,2010/2011,1402
Corn,Ending stocks,Million bushels,2008,2011/2012,1502
Corn,Ending stocks,Million bushels,2008,2012/2013,1447
Corn,Ending stocks,Million bushels,2008,2013/2014,1377
Corn,Ending stocks,Million bushels,2008,2014/2015,1372
Corn,Ending stocks,Million bushels,2008,2015/2016,1327
Corn,Ending stocks,Million bushels,2008,2016/2017,1262
Corn,Ending stocks,Million bushels,2008,2017/2018,1237
Corn,Ending stocks,Million bushels,2009,2007/2008,1624
Corn,Ending stocks,Million bushels,2009,2008/2009,1124
Corn,Ending stocks,Million bushels,2009,2009/2010,1004
Corn,Ending stocks,Million bushels,2009,2010/2011,1029
Corn,Ending stocks,Million bushels,2009,2011/2012,1174
Corn,Ending stocks,Million bushels,2009,2012/2013,1274
Corn,Ending stocks,Million bushels,2009,2013/2014,1329
Corn,Ending stocks,Million bushels,2009,2014/2015,1344
Corn,Ending stocks,Million bushels,2009,2015/2016,1339
Corn,Ending stocks,Million bushels,2009,2016/2017,1424
Corn,Ending stocks,Million bushels,2009,2017/2018,1514
Corn,Ending stocks,Million bushels,2009,2018/2019,1589
Corn,Ending stocks,Million bushels,2010,2008/2009,1674
Corn,Ending stocks,Million bushels,2010,2009/2010,1625
Corn,Ending stocks,Million bushels,2010,2010/2011,1480
Corn,Ending stocks,Million bushels,2010,2011/2012,1610
Corn,Ending stocks,Million bushels,2010,2012/2013,1590
Corn,Ending stocks,Million bushels,2010,2013/2014,1550
Corn,Ending stocks,Million bushels,2010,2014/2015,1520
Corn,Ending stocks,Million bushels,2010,2015/2016,1470
Corn,Ending stocks,Million bushels,2010,2016/2017,1450
Corn,Ending stocks,Million bushels,2010,2017/2018,1460
Corn,Ending stocks,Million bushels,2010,2018/2019,1505
Corn,Ending stocks,Million bushels,2010,2019/2020,1490
Corn,Ending stocks,Million bushels,2011,2009/2010,1708
Corn,Ending stocks,Million bushels,2011,2010/2011,827
Corn,Ending stocks,Million bushels,2011,2011/2012,1127
Corn,Ending stocks,Million bushels,2011,2012/2013,1332
Corn,Ending stocks,Million bushels,2011,2013/2014,1437
Corn,Ending stocks,Million bushels,2011,2014/2015,1447
Corn,Ending stocks,Million bushels,2011,2015/2016,1442
Corn,Ending stocks,Million bushels,2011,2016/2017,1342
Corn,Ending stocks,Million bushels,2011,2017/2018,1262
Corn,Ending stocks,Million bushels,2011,2018/2019,1227
Corn,Ending stocks,Million bushels,2011,2019/2020,1242
Corn,Ending stocks,Million bushels,2011,2020/2021,1242
Corn,Ending stocks,Million bushels,2012,2010/2011,1128
Corn,Ending stocks,Million bushels,2012,2011/2012,843
Corn,Ending stocks,Million bushels,2012,2012/2013,1623
Corn,Ending stocks,Million bushels,2012,2013/2014,1683
Corn,Ending stocks,Million bushels,2012,2014/2015,1588
Corn,Ending stocks,Million bushels,2012,2015/2016,1508
Corn,Ending stocks,Million bushels,2012,2016/2017,1473
Corn,Ending stocks,Million bushels,2012,2017/2018,1483
Corn,Ending stocks,Million bushels,2012,2018/2019,1453
Corn,Ending stocks,Million bushels,2012,2019/2020,1468
Corn,Ending stocks,Million bushels,2012,2020/2021,1468
Corn,Ending stocks,Million bushels,2012,2021/2022,1518
Corn,Ending stocks,Million bushels,2013,2011/2012,988
Corn,Ending stocks,Million bushels,2013,2012/2013,647
Corn,Ending stocks,Million bushels,2013,2013/2014,2067
Corn,Ending stocks,Million bushels,2013,2014/2015,2232
Corn,Ending stocks,Million bushels,2013,2015/2016,1817
Corn,Ending stocks,Million bushels,2013,2016/2017,1672
Corn,Ending stocks,Million bushels,2013,2017/2018,1617
Corn,Ending stocks,Million bushels,2013,2018/2019,1627
Corn,Ending stocks,Million bushels,2013,2019/2020,1617
Corn,Ending stocks,Million bushels,2013,2020/2021,1592
Corn,Ending stocks,Million bushels,2013,2021/2022,1547
Corn,Ending stocks,Million bushels,2013,2022/2023,1497
Corn,Ending stocks,Million bushels,2014,2012/2013,824
Corn,Ending stocks,Million bushels,2014,2013/2014,1887
Corn,Ending stocks,Million bushels,2014,2014/2015,2607
Corn,Ending stocks,Million bushels,2014,2015/2016,2877
Corn,Ending stocks,Million bushels,2014,2016/2017,2807
Corn,Ending stocks,Million bushels,2014,2017/2018,2612
Corn,Ending stocks,Million bushels,2014,2018/2019,2437
Corn,Ending stocks,Million bushels,2014,2019/2020,2262
Corn,Ending stocks,Million bushels,2014,2020/2021,2167
Corn,Ending stocks,Million bushels,2014,2021/2022,2067
Corn,Ending stocks,Million bushels,2014,2022/2023,1967
Corn,Ending stocks,Million bushels,2014,2023/2024,1882
Corn,Ending stocks,Million bushels,2015,2013/2014,1236
Corn,Ending stocks,Million bushels,2015,2014/2015,2008
Corn,Ending stocks,Million bushels,2015,2015/2016,1733
Corn,Ending stocks,Million bushels,2015,2016/2017,1738
Corn,Ending stocks,Million bushels,2015,2017/2018,1753
Corn,Ending stocks,Million bushels,2015,2018/2019,1773
Corn,Ending stocks,Million bushels,2015,2019/2020,1748
Corn,Ending stocks,Million bushels,2015,2020/2021,1753
Corn,Ending stocks,Million bushels,2015,2021/2022,1703
Corn,Ending stocks,Million bushels,2015,2022/2023,1683
Corn,Ending stocks,Million bushels,2015,2023/2024,1668
Corn,Ending stocks,Million bushels,2015,2024/2025,1658
Corn,Ethanol for fuel,Million bushels,2002,2000/2001,627.5
Corn,Ethanol for fuel,Million bushels,2002,2001/2002,680
Corn,Ethanol for fuel,Million bushels,2002,2002/2003,790
Corn,Ethanol for fuel,Million bushels,2002,2003/2004,890
Corn,Ethanol for fuel,Million bushels,2002,2004/2005,950
Corn,Ethanol for fuel,Million bushels,2002,2005/2006,970
Corn,Ethanol for fuel,Million bushels,2002,2006/2007,990
Corn,Ethanol for fuel,Million bushels,2002,2007/2008,1010
Corn,Ethanol for fuel,Million bushels,2002,2008/2009,1030
Corn,Ethanol for fuel,Million bushels,2002,2009/2010,1050
Corn,Ethanol for fuel,Million bushels,2002,2010/2011,1070
Corn,Ethanol for fuel,Million bushels,2002,2011/2012,1090
Corn,Ethanol for fuel,Million bushels,2003,2001/2002,714
Corn,Ethanol for fuel,Million bushels,2003,2002/2003,820
Corn,Ethanol for fuel,Million bushels,2003,2003/2004,915
Corn,Ethanol for fuel,Million bushels,2003,2004/2005,950
Corn,Ethanol for fuel,Million bushels,2003,2005/2006,970
Corn,Ethanol for fuel,Million bushels,2003,2006/2007,990
Corn,Ethanol for fuel,Million bushels,2003,2007/2008,1010
Corn,Ethanol for fuel,Million bushels,2003,2008/2009,1030
Corn,Ethanol for fuel,Million bushels,2003,2009/2010,1050
Corn,Ethanol for fuel,Million bushels,2003,2010/2011,1070
Corn,Ethanol for fuel,Million bushels,2003,2011/2012,1090
Corn,Ethanol for fuel,Million bushels,2003,2012/2013,1110
Corn,Ethanol for fuel,Million bushels,2004,2002/2003,953
Corn,Ethanol for fuel,Million bushels,2004,2003/2004,1100
Corn,Ethanol for fuel,Million bushels,2004,2004/2005,1150
Corn,Ethanol for fuel,Million bushels,2004,2005/2006,1200
Corn,Ethanol for fuel,Million bushels,2004,2006/2007,1220
Corn,Ethanol for fuel,Million bushels,2004,2007/2008,1240
Corn,Ethanol for fuel,Million bushels,2004,2008/2009,1260
Corn,Ethanol for fuel,Million bushels,2004,2009/2010,1280
Corn,Ethanol for fuel,Million bushels,2004,2010/2011,1300
Corn,Ethanol for fuel,Million bushels,2004,2011/2012,1320
Corn,Ethanol for fuel,Million bushels,2004,2012/2013,1340
Corn,Ethanol for fuel,Million bushels,2004,2013/2014,1360
Corn,Ethanol for fuel,Million bushels,2005,2003/2004,1204
Corn,Ethanol for fuel,Million bushels,2005,2004/2005,1370
Corn,Ethanol for fuel,Million bushels,2005,2005/2006,1470
Corn,Ethanol for fuel,Million bushels,2005,2006/2007,1550
Corn,Ethanol for fuel,Million bushels,2005,2007/2008,1575
Corn,Ethanol for fuel,Million bushels,2005,2008/2009,1600
Corn,Ethanol for fuel,Million bushels,2005,2009/2010,1625
Corn,Ethanol for fuel,Million bushels,2005,2010/2011,1650
Corn,Ethanol for fuel,Million bushels,2005,2011/2012,1675
Corn,Ethanol for fuel,Million bushels,2005,2012/2013,1700
Corn,Ethanol for fuel,Million bushels,2005,2013/2014,1725
Corn,Ethanol for fuel,Million bushels,2005,2014/2015,1750
Corn,Ethanol for fuel,Million bushels,2006,2004/2005,1323
Corn,Ethanol for fuel,Million bushels,2006,2005/2006,1575
Corn,Ethanol for fuel,Million bushels,2006,2006/2007,1900
Corn,Ethanol for fuel,Million bushels,2006,2007/2008,2150
Corn,Ethanol for fuel,Million bushels,2006,2008/2009,2350
Corn,Ethanol for fuel,Million bushels,2006,2009/2010,2500
Corn,Ethanol for fuel,Million bushels,2006,2010/2011,2600
Corn,Ethanol for fuel,Million bushels,2006,2011/2012,2690
Corn,Ethanol for fuel,Million bushels,2006,2012/2013,2745
Corn,Ethanol for fuel,Million bushels,2006,2013/2014,2800
Corn,Ethanol for fuel,Million bushels,2006,2014/2015,2860
Corn,Ethanol for fuel,Million bushels,2006,2015/2016,2915
Corn,Ethanol for fuel,Million bushels,2007,2005/2006,1603
Corn,Ethanol for fuel,Million bushels,2007,2006/2007,2150
Corn,Ethanol for fuel,Million bushels,2007,2007/2008,3200
Corn,Ethanol for fuel,Million bushels,2007,2008/2009,3700
Corn,Ethanol for fuel,Million bushels,2007,2009/2010,3900
Corn,Ethanol for fuel,Million bushels,2007,2010/2011,4000
Corn,Ethanol for fuel,Million bushels,2007,2011/2012,4075
Corn,Ethanol for fuel,Million bushels,2007,2012/2013,4150
Corn,Ethanol for fuel,Million bushels,2007,2013/2014,4200
Corn,Ethanol for fuel,Million bushels,2007,2014/2015,4250
Corn,Ethanol for fuel,Million bushels,2007,2015/2016,4300
Corn,Ethanol for fuel,Million bushels,2007,2016/2017,4350
Corn,Ethanol for fuel,Million bushels,2008,2006/2007,2117
Corn,Ethanol for fuel,Million bushels,2008,2007/2008,3200
Corn,Ethanol for fuel,Million bushels,2008,2008/2009,4100
Corn,Ethanol for fuel,Million bushels,2008,2009/2010,4300
Corn,Ethanol for fuel,Million bushels,2008,2010/2011,4375
Corn,Ethanol for fuel,Million bushels,2008,2011/2012,4450
Corn,Ethanol for fuel,Million bushels,2008,2012/2013,4525
Corn,Ethanol for fuel,Million bushels,2008,2013/2014,4600
Corn,Ethanol for fuel,Million bushels,2008,2014/2015,4675
Corn,Ethanol for fuel,Million bushels,2008,2015/2016,4750
Corn,Ethanol for fuel,Million bushels,2008,2016/2017,4825
Corn,Ethanol for fuel,Million bushels,2008,2017/2018,4900
Corn,Ethanol for fuel,Million bushels,2009,2007/2008,3026
Corn,Ethanol for fuel,Million bushels,2009,2008/2009,4000
Corn,Ethanol for fuel,Million bushels,2009,2009/2010,4200
Corn,Ethanol for fuel,Million bushels,2009,2010/2011,4300
Corn,Ethanol for fuel,Million bushels,2009,2011/2012,4425
Corn,Ethanol for fuel,Million bushels,2009,2012/2013,4550
Corn,Ethanol for fuel,Million bushels,2009,2013/2014,4650
Corn,Ethanol for fuel,Million bushels,2009,2014/2015,4750
Corn,Ethanol for fuel,Million bushels,2009,2015/2016,4825
Corn,Ethanol for fuel,Million bushels,2009,2016/2017,4900
Corn,Ethanol for fuel,Million bushels,2009,2017/2018,4975
Corn,Ethanol for fuel,Million bushels,2009,2018/2019,5050
Corn,Ethanol for fuel,Million bushels,2010,2008/2009,3677
Corn,Ethanol for fuel,Million bushels,2010,2009/2010,4200
Corn,Ethanol for fuel,Million bushels,2010,2010/2011,4400
Corn,Ethanol for fuel,Million bushels,2010,2011/2012,4550
Corn,Ethanol for fuel,Million bushels,2010,2012/2013,4700
Corn,Ethanol for fuel,Million bushels,2010,2013/2014,4825
Corn,Ethanol for fuel,Million bushels,2010,2014/2015,4875
Corn,Ethanol for fuel,Million bushels,2010,2015/2016,4925
Corn,Ethanol for fuel,Million bushels,2010,2016/2017,4950
Corn,Ethanol for fuel,Million bushels,2010,2017/2018,4975
Corn,Ethanol for fuel,Million bushels,2010,2018/2019,5000
Corn,Ethanol for fuel,Million bushels,2010,2019/2020,5025
Corn,Ethanol for fuel,Million bushels,2011,2009/2010,4568
Corn,Ethanol for fuel,Million bushels,2011,2010/2011,4800
Corn,Ethanol for fuel,Million bushels,2011,2011/2012,4875
Corn,Ethanol for fuel,Million bushels,2011,2012/2013,4925
Corn,Ethanol for fuel,Million bushels,2011,2013/2014,4975
Corn,Ethanol for fuel,Million bushels,2011,2014/2015,5025
Corn,Ethanol for fuel,Million bushels,2011,2015/2016,5075
Corn,Ethanol for fuel,Million bushels,2011,2016/2017,5175
Corn,Ethanol for fuel,Million bushels,2011,2017/2018,5300
Corn,Ethanol for fuel,Million bushels,2011,2018/2019,5400
Corn,Ethanol for fuel,Million bushels,2011,2019/2020,5475
Corn,Ethanol for fuel,Million bushels,2011,2020/2021,5525
Corn,Ethanol for fuel,Million bushels,2012,2010/2011,5021
Corn,Ethanol for fuel,Million bushels,2012,2011/2012,5000
Corn,Ethanol for fuel,Million bushels,2012,2012/2013,4950
Corn,Ethanol for fuel,Million bushels,2012,2013/2014,4925
Corn,Ethanol for fuel,Million bushels,2012,2014/2015,4950
Corn,Ethanol for fuel,Million bushels,2012,2015/2016,5025
