"","UF","Estacao","Year","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia"
"3401","PR",83842,2012,72.8407525833333,168.925,127.108333333333,913.41665675,24.2488113333333,14.2312633333333
"3402","PR",83844,2012,90.0502261666667,NA,159.675,1016.85,26.5790648333333,18.9363446666667
"3403","SP",83851,2012,NA,204.233333333333,121.741666666667,NA,28.22082225,17.227357
"3404","SC",83872,2012,115.1323154,142.458333333333,145.516666666667,NA,26.2599567,16.7228289
"3405","RS",83881,2012,83.4409651818182,194.066666666667,134.141666666667,984.718253833333,28.5206173333333,15.7187398333333
"3406","SC",83883,2012,76.214689,213.916666666667,122.166666666667,939.638705083333,25.5729936666667,15.5506823333333
"3407","SC",83887,2012,66.4485590833333,204.95,136.208333333333,910.998418,23.571058,12.7415696666667
"3408","SC",83891,2012,66.00703675,170.3,115.558333333333,910.802734083333,22.7088233333333,12.0577475
"3409","SC",83897,2012,87.9355125833333,186.116666666667,121.8,1013.66129,25.8689193333333,17.94819275
"3410","RS",83907,2012,68.99830875,202.733333333333,123.133333333333,986.0021325,28.1375218333333,16.2733880833333
"3411","RS",83912,2012,66.0737420833333,223.958333333333,136.2,960.744133416667,26.1609029166667,14.5792828333333
"3412","RS",83914,2012,71.38680725,214.008333333333,118.525,938.104721666667,25.0471584166667,13.6742299166667
"3413","RS",83916,2012,69.50322125,194.816666666667,112.541666666667,921.452603,23.95913625,12.7403228333333
"3414","RS",83919,2012,64.6139229166667,189.908333333333,128.4,899.1907735,22.2490550833333,11.1339321666667
"3415","SC",83920,2012,60.6459190833333,176.791666666667,123.533333333333,862.346857916667,19.5636634166667,10.1798585
"3416","SC",83923,2012,NA,172,113.616666666667,NA,27.1983221666667,15.5520340833333
"3417","RS",83927,2012,72.0889033333333,204.366666666667,116.366666666667,999.772043,26.6987776666667,15.1500824166667
"3418","RS",83936,2012,78.97381425,202.983333333333,131.725,1000.86623025,26.7418799166667,15.2283698333333
"3419","RS",83941,2012,NA,215.583333333333,116.741666666667,NA,23.7381435833333,13.6385865833333
"3420","RS",83942,2012,73.7939244166667,197.883333333333,147.183333333333,927.769054083333,23.0967401666667,13.8945588333333
"3421","RS",83948,2012,69.85606325,192.708333333333,107.65,NA,23.8576799166667,16.2124536666667
"3422","RS",83953,2012,65.2561288333333,221.575,115.633333333333,976.516643333333,24.21544725,13.26081525
"3423","RS",83964,2012,72.0556333333333,207.791666666667,117.491666666667,966.082594583333,24.5574496666667,14.08410825
"3424","RS",83967,2012,85.26728,200.425,119.016666666667,1013.3,27.3444575,16.3121773333333
"3425","RS",83980,2012,69.0649823333333,218.591666666667,117.766666666667,986.208551666667,23.8798994166667,14.0466900833333
"3426","RS",83985,2012,70.13851375,216.733333333333,90.7583333333333,1009.72069,24.5321885,14.0498708333333
"3427","RS",83995,2012,66.7079121666667,NA,85.9083333333333,1014.74,23.8522469166667,15.0979274166667
"3428","RS",83997,2012,58.7249598333333,193.433333333333,75.1166666666667,1012.08172,22.8164414166667,13.7475478333333
"3429","RR",82024,2013,112.237074666667,183.933333333333,154.225,NA,34.1130209166667,24.5592946666667
"3430","RR",82042,2013,115.544438,153.725,178.383333333333,NA,32.6186261666667,23.6572494166667
"3431","AM",82067,2013,131.907183333333,132.933333333333,319.416666666667,997.865079166667,31.9556151666667,22.6583173636364
"3432","AP",82098,2013,116.6648475,216.35,237.716666666667,1008.275,31.9829653333333,24.0295358333333
"3433","AM",82106,2013,129.7455875,157.983333333333,281.258333333333,NA,32.7275444166667,23.06371075
"3434","AM",82113,2013,127.9574375,127.8,204.058333333333,NA,32.4242025,23.383791
"3435","PA",82141,2013,112.568223416667,206.058333333333,207.525,1010.291032,30.9509754166667,24.44807025
"3436","PA",82145,2013,100.5092348,NA,146.554545454545,NA,32.0253878333333,20.9266048
"3437","PA",82178,2013,122.310101818182,194.327272727273,181.483333333333,1004.00623666667,31.9036915454545,24.1408671818182
"3438","PA",82181,2013,112.50019125,230.225,122.683333333333,999.0825318,31.4608539166667,23.1262084166667
"3439","PA",82184,2013,133.653302833333,202.675,197.391666666667,1009.97391,32.2034913333333,24.5105645
"3440","PA",82188,2013,128.41537825,195.445454545455,171.958333333333,1012.26734,32.7117535833333,23.4747435454545
"3441","PA",82191,2013,147.19654675,184.733333333333,314.633333333333,1009.4821775,32.7578251666667,23.04317275
"3442","MA",82198,2013,91.6738915833333,210.933333333333,135.541666666667,1005.35985666667,32.347324,24.3160330909091
"3443","AM",82212,2013,135.143142583333,150.233333333333,247.308333333333,1003.80614666667,32.150905,22.6388260833333
"3444","AM",82240,2013,141.203270833333,173.422222222222,268.85,NA,32.1502899166667,24.7941795
"3445","PA",82246,2013,120.165898,186.872727272727,202.3,992.28050625,31.0072635,22.2928900833333
"3446","PA",82263,2013,124.579221833333,220.108333333333,219.516666666667,1010.93,33.2871185,23.7458691666667
"3447","MA",82280,2013,87.9955785,218.025,132.85,1006.124355,32.0208948,24.9182026666667
"3448","PI",82287,2013,71.11552225,249.358333333333,71.1,1004.172845,33.3017915,24.038629
"3449","PI",82296,2013,82.429236,225.716666666667,81.875,NA,35.5684844166667,21.6583503333333
"3450","PI",82298,2013,80.285195,259.708333333333,95.6583333333333,NA,35.1790239166667,21.7084728333333
"3451","AM",82317,2013,143.451509416667,174.875,245.858333333333,NA,33.240999,23.399344
"3452","AM",82326,2013,128.056218833333,188.725,304.175,NA,32.0128789166667,22.5764656666667
"3453","AM",82331,2013,139.331337666667,164.791666666667,226.916666666667,1003.14522,32.57319625,24.8800978333333
"3454","AM",82336,2013,142.276720333333,176.775,226.166666666667,NA,31.5187179166667,24.62618725
"3455","PA",82353,2013,115.29613775,189.008333333333,207.891666666667,999.1095046,32.9699805833333,23.3684771666667
"3456","PA",82361,2013,123.67297675,194.358333333333,193.508333333333,1008.059098,33.3330611666667,24.0227744166667
"3457","MA",82376,2013,78.4041209166667,214.875,128.391666666667,1006.12414,33.0454480833333,23.86934
"3458","MA",82382,2013,85.5685571666667,243.608333333333,109.616666666667,998.6883326,34.0498509166667,23.5394861666667
"3459","CE",82392,2013,57.78333525,249.15,57.7833333333333,999.3884296,34.9157584166667,22.3204601666667
"3460","CE",82397,2013,72.3105755,252.266666666667,73.9916666666667,NA,31.5260625,24.5688034166667
"3461","AM",82410,2013,128.6869769,131.981818181818,187.816666666667,NA,31.3229883636364,22.5632203636364
"3462","AM",82425,2013,146.169682272727,NA,202.025,NA,32.8857414166667,24.5203646666667
"3463","PA",82445,2013,134.192073583333,191.341666666667,189.65,1009.25414,32.840596,24.2665232222222
"3464","MA",82460,2013,96.62933625,213.345454545455,132.9,1008.679785,35.3987826666667,23.3157499090909
"3465","PI",82474,2013,71.5602285454545,252.585714285714,83.625,NA,35.1529038333333,21.5324509166667
"3466","MA",82476,2013,86.0473065,219.466666666667,98.525,998.9109808,35.4941175833333,23.7595296666667
"3467","PI",82480,2013,76.7894624166667,249.125,81.75,992.93442,35.05730675,22.8886585
"3468","CE",82487,2013,67.3992694166667,124.091666666667,117.341666666667,917.028242833333,26.07525475,18.6497835
"3469","CE",82493,2013,45.9661499166667,265.583333333333,45.9666666666667,1008.875,34.07862325,23.4850998333333
"3470","AM",82533,2013,129.551864166667,NA,239.416666666667,NA,32.8474802727273,23.5133519166667
"3471","PA",82562,2013,106.32821875,169.483333333333,136.816666666667,996.9972636,32.6399994166667,23.0108243333333
"3472","MA",82564,2013,94.80911975,206.983333333333,111.091666666667,997.083873833333,34.07022125,22.6284785833333
"3473","MA",82571,2013,84.404827,221.141666666667,84.8833333333333,993.134430166667,32.8599373333333,23.3544214166667
"3474","PI",82578,2013,83.5537136666667,254.358333333333,104.333333333333,NA,34.6156593333333,21.8464318
"3475","CE",82583,2013,39.6818181818182,232.672727272727,39.6818181818182,977.624576818182,34.3888887272727,23.3628710909091
"3476","CE",82586,2013,50.2,249.633333333333,50.3,986.8944165,34.3804646666667,22.9979793333333
"3477","CE",82588,2013,63.8841771818182,268.772727272727,76.7636363636364,1009.16,34.5233695454545,23.3668572727273
"3478","RN",82590,2013,41.4749114166667,280.116666666667,41.475,997.512787272727,34.7238279166667,23.8544336666667
"3479","RN",82594,2013,20.0583333333333,269.433333333333,20.0583333333333,1010.93,33.35381075,23.4994226666667
"3480","RN",82596,2013,95.2006759166667,238.963636363636,127.5,1007.05914,31.2840684166667,22.5888320833333
"3481","RN",82598,2013,84.0820359166667,261.783333333333,156.425,1009.5,29.84958525,23.30588525
"3482","AM",82610,2013,129.9436915,128.391666666667,210.391666666667,NA,33.4236192727273,22.3652651666667
"3483","TO",82659,2013,106.53374825,183.6,172.05,984.842033166667,31.8157981666667,20.8662546666667
"3484","PA",82668,2013,117.815858818182,125.65,143.166666666667,988.240482636364,32.054866,21.5162812727273
"3485","MA",82676,2013,109.267038909091,210.881818181818,101.2,990.986373181818,33.6095929090909,21.8700365
"3486","PI",82678,2013,74.3100590833333,234.891666666667,85.2333333333333,997.66007475,34.8270128333333,23.7822025833333
"3487","CE",82683,2013,38.8525631818182,227.581818181818,34.3090909090909,967.489268181818,33.596397,22.0500376363636
"3488","CE",82686,2013,71.6446000833333,260.408333333333,74.25,986.84438475,34.0856866666667,22.9821658333333
"3489","PB",82689,2013,60.9666869166667,278.75,60.9666666666667,985.576250416667,34.1087704166667,22.1004864166667
"3490","RN",82690,2013,49.958077,252.241666666667,49.8,993.029915166667,35.4700963333333,23.51807975
"3491","RN",82691,2013,33.4166666666667,238.316666666667,33.4166666666667,975.811220166667,33.9961725833333,22.8614203333333
"3492","RN",82693,2013,32.2416666666667,255.466666666667,32.2416666666667,986.368869583333,34.6654134166667,23.2919706666667
"3493","PB",82696,2013,72.6697341666667,194.65,106.091666666667,948.487543,27.3126996666667,20.0761831666667
"3494","AC",82704,2013,123.461210083333,136.483333333333,215.016666666667,988.02313675,31.8585611666667,22.05708275
"3495","AM",82723,2013,121.733254666667,NA,188.558333333333,1004.2085325,32.655718,22.8035894166667
"3496","PE",82753,2013,35.6166666666667,229.375,35.6166666666667,960.83064275,32.6729371666667,22.65812425
"3497","MA",82765,2013,97.5390471666667,200.675,164.5,989.988334833333,33.3628993333333,23.0175453333333
"3498","MA",82768,2013,93.3548444166667,217.066666666667,128.641666666667,981.376491,33.6058928333333,22.5980325833333
"3499","CE",82777,2013,36.72506,240.675,36.725,947.46194425,31.9712085,19.2245749166667
"3500","PI",82780,2013,28.6545454545455,249.8,28.6545454545455,989.111309363636,35.4902213636364,23.698616
"3501","CE",82784,2013,81.05915325,242.258333333333,98.2,966.439592416667,32.9654543333333,20.6962095833333
"3502","PE",82789,2013,60.242667,241.958333333333,67.0916666666667,894.491016416667,27.4685456666667,16.9943976666667
"3503","PB",82791,2013,35.6166669166667,261.666666666667,35.5833333333333,983.569142083333,35.2732296666667,23.5299194166667
"3504","PB",82792,2013,46.5166668333333,243.716666666667,46.5166666666667,945.344395083333,31.5463095,18.9373790833333
"3505","PB",82795,2013,59.6230200833333,217.425,62.9083333333333,952.955633833333,29.0491463333333,20.3567844166667
"3506","PE",82797,2013,37.9262166666667,235.45,37.9583333333333,966.95261925,29.8713083333333,20.49034475
"3507","PB",82798,2013,92.5177473333333,220.991666666667,181.225,1013.59942666667,30.3685074166667,24.59532375
"3508","AC",82807,2013,125.92874075,150.05,210.475,NA,31.8269713333333,22.03706525
"3509","PA",82861,2013,118.456031666667,207.1,177.041666666667,991.574360166667,33.8142460833333,22.6968234166667
"3510","TO",82863,2013,90.463687,202.258333333333,148.441666666667,990.144007666667,33.9009404166667,22.3667510833333
"3511","PI",82870,2013,75.0651223333333,246.4,66.75,NA,34.9061980833333,21.7130958333333
"3512","PI",82879,2013,48.50639575,253.866666666667,54.7833333333333,984.796695416667,34.6987109166667,23.743739
"3513","PI",82882,2013,41.6455020909091,256.107272727273,41.5727272727273,969.433426181818,33.9984422727273,23.105136
"3514","PE",82886,2013,12.4090909090909,242.125,28.0166666666667,973.360700083333,33.210891,22.8996581666667
"3515","PE",82890,2013,42.9387315833333,237.958333333333,43.1416666666667,937.9078165,30.2254053333333,19.2229543333333
"3516","PE",82893,2013,59.2249495,127.68,65.575,922.578330666667,26.9578445833333,17.9768475
"3517","PE",82900,2013,111.571466666667,180.433333333333,204.183333333333,1015.28913,29.96631775,22.5717114166667
"3518","AC",82915,2013,108.3288595,171.616666666667,170.525,993.798041916667,31.8501676666667,21.4913549166667
"3519","MA",82970,2013,84.9014730833333,219.591666666667,109.116666666667,978.694643833333,33.9603635,21.3331986666667
"3520","PI",82975,2013,40.97,233.64,57.7916666666667,976.387685545455,34.2330176363636,21.0247751818182
"3521","PI",82976,2013,70.1902411,240.61,74.0818181818182,954.926079818182,32.7592626363636,19.1785840909091
"3522","BA",82979,2013,35.73190125,265.166666666667,42.7333333333333,966.5182299,32.8441655833333,23.0106138333333
"3523","PE",82983,2013,27.8666666666667,260.641666666667,27.8666666666667,970.799952916667,33.0029429166667,23.0084081666667
"3524","BA",82986,2013,32.975,241.425,32.975,984.073633583333,32.5853783333333,22.0691181666667
"3525","AL",82989,2013,84.0731576363636,225.3,84.2090909090909,946.697686909091,28.9522111818182,18.9333793636364
"3526","AL",82990,2013,49.5784886,229.8875,41.3166666666667,NA,33.1699122,22.2619849
"3527","AL",82992,2013,65.2145315,227.733333333333,65.25,982.918190583333,30.9613018333333,20.8727105833333
"3528","AL",82994,2013,94.04983075,218.3,149.783333333333,1003.71978,29.8708775,22.3708434166667
"3529","AL",82996,2013,127.060763875,228.3625,135.45,1012,28.9940907777778,23.4266191111111
"3530","TO",83033,2013,89.21251475,200.258333333333,154.108333333333,978.665270333333,34.4960401666667,22.6780723333333
"3531","RJ",83049,2013,118.223895555556,163.1,114.136363636364,NA,27.5631884,16.2685217
"3532","TO",83064,2013,95.22636125,204.733333333333,163.841666666667,983.324236416667,35.1158372857143,22.4886941428571
"3533","SP",83075,2013,103.93451325,145.608333333333,109.341666666667,934.39906275,25.9508186666667,16.3473528333333
"3534","BA",83076,2013,68.9052756666667,253.3,96.6333333333333,961.862115333333,33.70932675,19.7260388333333
"3535","BA",83090,2013,44.075435,203.575,48.2416666666667,961.438082583333,31.6301526666667,20.9605754166667
"3536","SE",83096,2013,83.7276076666667,246.608333333333,73.3916666666667,1012.27438,30.0451958333333,23.395579
"3537","SE",83097,2013,78.579148,165.125,80.125,1009.6,31.70097475,22.26881725
"3538","BA",83179,2013,46.9402044545455,255.845454545455,59.6083333333333,966.942863545455,34.149292,21.4600551818182
"3539","BA",83182,2013,38.1818701666667,242.125,47.225,930.329613833333,31.2745103333333,17.924025
"3540","BA",83184,2013,44.0784126666667,201.166666666667,46.4,904.037027333333,26.5675260833333,17.3629766666667
"3541","BA",83186,2013,60.6558398333333,208.808333333333,61.1,959.039505666667,30.17473625,19.57982375
"3542","BA",83190,2013,57.9896965833333,188,58.8166666666667,973.33324375,30.9565571666667,20.712904
"3543","BA",83192,2013,50.3397671666667,220.475,51.6166666666667,997.1770441,32.279414,20.26227525
"3544","SE",83195,2013,84.9970691666667,185.241666666667,119.366666666667,990.60529075,29.6551861666667,21.3718458333333
"3545","MT",83214,2013,99.4268304166667,193.125,209.45,978.315418333333,32.6469036666667,20.6883528333333
"3546","BA",83221,2013,NA,90.6833333333333,58.125,988.833979333333,30.3783500833333,19.6952201666667
"3547","BA",83222,2013,NA,173.31,101.525,989.714590333333,NA,20.3833384285714
"3548","TO",83228,2013,90.68380825,219.491666666667,138.15,982.782288916667,33.934712,21.7276665
"3549","BA",83229,2013,90.340639,184.85,164.008333333333,1009.84333333333,29.1352795833333,21.91218075
"3550","TO",83235,2013,83.1691855833333,NA,142.833333333333,944.507139333333,32.5060765833333,21.96717025
"3551","BA",83236,2013,63.4681959166667,240.508333333333,87.4916666666667,962.545558083333,33.16417575,20.3953334166667
"3552","BA",83242,2013,72.0940363333333,192.683333333333,81.425,965.067232833333,30.6152801666667,19.5881843333333
"3553","BA",83244,2013,46.83389625,185.066666666667,47.7833333333333,984.9934575,31.81228175,18.6172680833333
"3554","BA",83249,2013,76.5278100833333,0,92.9833333333333,998.008051666667,30.5770211666667,20.7355405833333
"3555","MT",83264,2013,97.1170771818182,173.263636363636,189.366666666667,968.399931909091,34.1300439090909,20.9681795454545
"3556","MT",83267,2013,93.5223155833333,188.663636363636,162.325,973.628648545455,32.7781116,19.8529030909091
"3557","MT",83270,2013,98.194625,212.809090909091,197.375,965.89540825,32.450953,20.3103993333333
"3558","BA",83286,2013,61.8941189090909,234.627272727273,87.225,951.579681,32.3141955454545,17.8864676363636
"3559","BA",83288,2013,59.6831015,248.683333333333,62.1416666666667,962.3903915,33.7010465833333,21.5344439166667
"3560","BA",83292,2013,40.2714499166667,202.491666666667,39.9916666666667,954.216841583333,30.6055439166667,18.1229255833333
"3561","BA",83295,2013,59.5137559090909,177.081818181818,60.8666666666667,931.555082454545,26.9596535454545,17.5787558181818
"3562","MT",83309,2013,86.9823755,NA,168.525,981.012611333333,32.7939785833333,19.8922610833333
"3563","MT",83319,2013,100.062639909091,215.266666666667,162.058333333333,977.6384215,33.5409158333333,19.66788275
"3564","GO",83332,2013,83.4872045,NA,121.791666666667,921.1736505,30.14278825,20.1469513333333
"3565","MG",83334,2013,86.5964903636364,203.645454545455,103.945454545455,NA,30.5110977272727,18.562156
"3566","MG",83338,2013,35.4841970833333,244.21,56.4,950.354585833333,31.8573786666667,20.9176105
"3567","BA",83339,2013,46.4545584166667,226.9,61.225,915.928182583333,28.6151039090909,18.26634925
"3568","BA",83344,2013,46.0065761666667,187.691666666667,51.8416666666667,918.202008833333,26.5479378333333,15.2708244166667
"3569","MT",83358,2013,86.83411925,177.708333333333,170.366666666667,970.36507475,32.53236825,18.9692169166667
"3570","MT",83361,2013,107.789163166667,180.35,127.066666666667,994.840223,33.2571895833333,21.4602149
"3571","MT",83364,2013,91.2243534166667,201.816666666667,129.316666666667,995.521338833333,32.7064368333333,21.3271061666667
"3572","GO",83368,2013,92.51068,195.05,134.408333333333,975.013129333333,33.3318183333333,20.4528775
"3573","DF",83373,2013,NA,198.28,104.733333333333,893.262960666667,27.38704775,15.5258665
"3574","GO",83374,2013,86.9257764166667,207.433333333333,123.441666666667,955.182965333333,34.04133125,20.722093
"3575","GO",83376,2013,77.3474885833333,193.675,163.858333333333,927.769163083333,31.0329013333333,18.1665360833333
"3576","DF",83377,2013,68.6721581666667,196.733333333333,150.108333333333,887.12174725,27.2577175833333,16.8743336666667
"3577","GO",83379,2013,76.3036261666667,220.725,135.158333333333,910.529331916667,28.4659254166667,18.2570448333333
"3578","MG",83384,2013,77.19325275,NA,104.233333333333,955.028234916667,32.1920340833333,19.25436875
"3579","MG",83386,2013,71.6117895,248.008333333333,92.3666666666667,959.3875715,32.368036,18.7938339166667
"3580","MG",83388,2013,54.56832175,241.025,72.425,945.873246916667,32.134491,21.2138235
"3581","MG",83393,2013,61.3376528333333,205.516666666667,81.9,942.591645583333,28.8492100833333,17.6730543333333
"3582","MG",83395,2013,54.1044431666667,238.141666666667,73.6666666666667,NA,32.5204964166667,19.675709
"3583","BA",83398,2013,130.1572815,169.108333333333,243.791666666667,1012.32,28.87969075,20.4578003333333
"3584","MT",83405,2013,102.9241197,156.927272727273,99.1545454545455,995.803244636364,32.637434,21.9260749090909
"3585","BA",83408,2013,59.9813786363636,281.4375,69.8416666666667,962.177844363636,32.9430951818182,20.5258636363636
"3586","MT",83410,2013,75.2558884545455,NA,108.333333333333,NA,33.0245014545455,20.5963609090909
"3587","GO",83423,2013,80.7165613333333,NA,148.508333333333,930.57329,31.4464771666667,19.2497016666667
"3588","MG",83428,2013,96.480887,NA,108.016666666667,NA,31.526938,19.1587134166667
"3589","MG",83437,2013,65.4663980833333,228.158333333333,104.591666666667,941.986759833333,30.2872474166667,18.6640565833333
"3590","MG",83441,2013,60.4623936666667,197.541666666667,79.275,960.538694416667,31.3945526666667,19.643489
"3591","MG",83442,2013,52.6784183333333,NA,64.5416666666667,978.355897,32.8059735,20.17939525
"3592","BA",83446,2013,86.5462593333333,183.333333333333,106.808333333333,992.78261325,29.0667281666667,20.3651785
"3593","MG",83452,2013,NA,217.6,115.358333333333,NA,30.2727770833333,18.4511906
"3594","GO",83464,2013,75.9435356666667,176.166666666667,128.066666666667,938.747100833333,31.0915738333333,17.3314381666667
"3595","GO",83470,2013,65.5067453,187.15,125.141666666667,926.680333181818,30.2072190909091,17.4395799090909
"3596","MG",83479,2013,74.6801878333333,219.7,136.666666666667,934.313255166667,29.4528844166667,18.2972655
"3597","MG",83481,2013,72.6197016666667,NA,110.1,929.7320265,29.8358441666667,19.2093631666667
"3598","MG",83483,2013,81.6488274444444,214.3,92.9416666666667,956.927909545455,31.7565993636364,19.8906641818182
"3599","MG",83485,2013,NA,NA,107.85,NA,28.7904865,16.1920211666667
"3600","MG",83488,2013,55.8903556666667,NA,121.916666666667,913.664515583333,26.6332925,15.8136770833333
"3601","BA",83498,2013,93.0064429166667,NA,127.9,1011.46,28.7165000833333,21.61775675
"3602","MS",83513,2013,NA,206.2,77.44,NA,33.9734408,19.8560216
"3603","MG",83514,2013,80.7377334166667,238.1,123.9,945.24391275,30.45429025,18.7668899166667
"3604","MG",83521,2013,NA,168.381818181818,106.5,951.933906166667,31.516129,20.1385563333333
"3605","GO",83522,2013,91.0202126666667,NA,127.241666666667,927.174019916667,29.4703436666667,17.7354096666667
"3606","GO",83526,2013,77.1361253333333,NA,121.325,919.307144166667,29.24759025,18.4330248333333
"3607","MG",83531,2013,70.8654235833333,198.116666666667,108.283333333333,910.43131,28.2788210833333,16.3098093333333
"3608","MG",83533,2013,NA,209.736363636364,101.366666666667,NA,29.7312512727273,14.5910752727273
"3609","MG",83536,2013,NA,NA,122,NA,30.7410560833333,17.5028113333333
"3610","MG",83538,2013,56.7800346666667,169.1,134.425,873.15893525,26.633281,14.771385
"3611","ES",83550,2013,77.22258875,198.333333333333,98.7416666666667,1012.51129,30.20401825,20.5364041666667
"3612","MS",83552,2013,93.0542974166667,187.55,97.1666666666667,996.673917833333,32.6670745833333,NA
"3613","MS",83565,2013,82.1278934545455,220.616666666667,99.7416666666667,965.585644166667,30.7622105833333,19.0857745
"3614","MG",83570,2013,75.7450271666667,NA,106.308333333333,936.71284975,29.6746883333333,17.030046
"3615","MG",83574,2013,118.765410666667,151.4,153.92,950.188549,31.264516,21.483871
"3616","MG",83577,2013,84.718428,219.691666666667,134.933333333333,930.209050916667,29.60176025,17.1224334166667
"3617","MG",83579,2013,74.22982775,208.533333333333,124.733333333333,902.614943333333,27.45651175,17.0502049166667
"3618","MG",83581,2013,81.9086138571429,NA,98.175,NA,29.2938963333333,NA
"3619","MG",83582,2013,81.148833,191.525,134.783333333333,936.92455975,28.96173575,15.5374325833333
"3620","MG",83586,2013,69.8874165,209.058333333333,96.2833333333333,930.11008825,29.3139093333333,15.7367600833333
"3621","MG",83587,2013,74.1835225833333,188.366666666667,131.083333333333,913.195684416667,27.0885989166667,17.6185335833333
"3622","MG",83589,2013,78.2760719166667,154.533333333333,136.591666666667,940.834628666667,27.95842875,16.4202290833333
"3623","MG",83592,2013,77.77964775,182.233333333333,127.333333333333,947.069322333333,27.699319,17.0556470833333
"3624","MG",83595,2013,77.0230899,200.218181818182,139.4,1009.6,31.465924,20.0552077272727
"3625","SP",83623,2013,89.6430521666667,NA,98.7833333333333,952.8338345,NA,NA
"3626","SP",83630,2013,80.35001525,156.875,144.15,NA,26.8592404166667,17.1812909166667
"3627","MG",83632,2013,NA,NA,147.927272727273,NA,30.255,16.3334018181818
"3628","MG",83635,2013,95.0607965833333,196.966666666667,114.05,926.663939166667,28.7347338333333,15.7668826666667
"3629","MG",83639,2013,87.81883175,177.558333333333,116.241666666667,922.282608666667,26.1050384166667,15.24779325
"3630","MG",83642,2013,73.15652925,149.683333333333,110.333333333333,938.01277575,26.5294125,16.0409351666667
"3631","ES",83648,2013,100.248968916667,173.391666666667,182.883333333333,1013.380435,29.1129300833333,21.9053064166667
"3632","SP",83669,2013,84.7606989166667,203.45,112.85,944.3561805,29.7167909166667,NA
"3633","SP",83676,2013,82.6253018181818,149.954545454545,109.427272727273,949.922144363636,28.4501539090909,17.9109912727273
"3634","MG",83681,2013,NA,160.458333333333,150.558333333333,NA,24.95608425,12.8892838333333
"3635","MG",83683,2013,75.66149475,155.366666666667,140.575,917.832982083333,27.4019358333333,14.6503708333333
"3636","MG",83687,2013,73.7524564166667,201.008333333333,115.05,913.4148405,26.74102025,15.7483985833333
"3637","MG",83689,2013,58.4593496666667,137.541666666667,125.783333333333,891.044179,NA,14.0361371666667
"3638","MG",83692,2013,70.4316995,153.183333333333,150.691666666667,911.521017833333,24.6953675,15.788954
"3639","RJ",83695,2013,82.26268125,183.508333333333,114.541666666667,1000.2731815,30.1502630833333,19.5934025
"3640","RJ",83698,2013,84.9334673333333,NA,98.0916666666667,1013.8728225,29.6344035,20.8177790833333
"3641","MS",83702,2013,85.388728,NA,139.216666666667,937.884321583333,27.836273,16.6829819166667
"3642","MS",83704,2013,106.885574,199.133333333333,119.158333333333,969.760596666667,NA,NA
"3643","SP",83714,2013,72.96270775,NA,155.375,NA,19.9710393333333,9.096785125
"3644","RJ",83718,2013,74.7597749090909,146.877777777778,101.366666666667,959.799445,27.1166729090909,16.9344790909091
"3645","SP",83726,2013,78.9023806666667,183.154545454545,128.316666666667,919.75423025,26.7968175,16.3082656666667
"3646","MG",83736,2013,71.1325798333333,193.875,143.716666666667,911.60241725,26.5057710833333,13.53211525
"3647","RJ",83738,2013,81.3216843333333,132.458333333333,166.891666666667,966.350758166667,27.6625935,17.1671549166667
"3648","RJ",83743,2013,104.757550272727,NA,111.766666666667,1016.45,29.4600955,21.7447203333333
"3649","PR",83766,2013,87.08797775,199.958333333333,147.483333333333,950.278770416667,28.3192875833333,16.4023041666667
"3650","PR",83767,2013,85.49898675,218.733333333333,158.091666666667,952.02271075,28.0740655833333,17.4028085
"3651","SP",83773,2013,99.06791,NA,96.2166666666667,921.277339636364,27.0365492,13.5983945454545
"3652","SP",83781,2013,81.0213289166667,154.390909090909,115.941666666667,926.373104583333,25.8502711,16.3122041666667
"3653","PR",83783,2013,80.2685995,184.8,175.933333333333,946.084877416667,26.6127283333333,14.6782131818182
"3654","SP",83784,2013,70.4892152727273,161.333333333333,67.8416666666667,951.153407727273,28.6526496363636,15.6382335454545
"3655","PR",83811,2013,73.34006575,176.341666666667,170.091666666667,924.969167333333,25.22387475,13.71366875
"3656","PR",83813,2013,78.07995925,120.925,131.008333333333,905.0081765,24.4805428333333,12.4318829166667
"3657","PR",83836,2013,67.0752185833333,153.283333333333,159.808333333333,916.843562,23.54769975,12.7568520833333
"3658","PR",83842,2013,67.5736475833333,150,125.525,913.382181583333,23.2095538333333,13.6927195
"3659","PR",83844,2013,112.960874416667,NA,153.358333333333,1016.23,29.380952,18.242525
"3660","SP",83851,2013,NA,181.608333333333,97.25,NA,27.29170075,16.8839496666667
"3661","SC",83872,2013,125.75130125,141.508333333333,148.7,1011.58172,27.36586675,17.63774875
"3662","RS",83881,2013,82.2223865,182.383333333333,165.058333333333,985.154325083333,27.1695689166667,14.9835265
"3663","SC",83883,2013,72.0446205833333,198.45,180.016666666667,939.809104666667,24.05476825,14.3524173333333
"3664","SC",83887,2013,61.7293721666667,194.708333333333,180.825,911.175211833333,21.9649736666667,11.58237
"3665","SC",83891,2013,60.49064975,161.033333333333,162.033333333333,910.673755666667,21.2527425833333,10.6076318333333
"3666","SC",83897,2013,81.9906460833333,178.716666666667,139.058333333333,1017.1744625,25.2440750833333,17.1994425
"3667","RS",83907,2013,82.0617109166667,200.808333333333,163.991666666667,986.644892416667,26.425482,15.0128565833333
